Date,Value,1-Month % Change,12-Month % Change
07/26/2019,118.5,0.3,1.8
07/27/2019,118.5,0.3,1.8
07/28/2019,118.5,0.3,1.8
07/29/2019,118.5,0.3,1.8
07/30/2019,118.5,0.3,1.8
07/31/2019,118.5,0.3,1.8
08/01/2019,118.6,0.1,1.8
08/02/2019,118.6,0.1,1.8
08/03/2019,118.6,0.1,1.8
08/04/2019,118.6,0.1,1.8
08/05/2019,118.6,0.1,1.8
08/06/2019,118.6,0.1,1.8
08/07/2019,118.6,0.1,1.8
08/08/2019,118.6,0.1,1.8
08/09/2019,118.6,0.1,1.8
08/10/2019,118.6,0.1,1.8
08/11/2019,118.6,0.1,1.8
08/12/2019,118.6,0.1,1.8
08/13/2019,118.6,0.1,1.8
08/14/2019,118.6,0.1,1.8
08/15/2019,118.6,0.1,1.8
08/16/2019,118.6,0.1,1.8
08/17/2019,118.6,0.1,1.8
08/18/2019,118.6,0.1,1.8
08/19/2019,118.6,0.1,1.8
08/20/2019,118.6,0.1,1.8
08/21/2019,118.6,0.1,1.8
08/22/2019,118.6,0.1,1.8
08/23/2019,118.6,0.1,1.8
08/24/2019,118.6,0.1,1.8
08/25/2019,118.6,0.1,1.8
08/26/2019,118.6,0.1,1.8
08/27/2019,118.6,0.1,1.8
08/28/2019,118.6,0.1,1.8
08/29/2019,118.6,0.1,1.8
08/30/2019,118.6,0.1,1.8
08/31/2019,118.6,0.1,1.8
09/01/2019,118.3,-0.3,1.4
09/02/2019,118.3,-0.3,1.4
09/03/2019,118.3,-0.3,1.4
09/04/2019,118.3,-0.3,1.4
09/05/2019,118.3,-0.3,1.4
09/06/2019,118.3,-0.3,1.4
09/07/2019,118.3,-0.3,1.4
09/08/2019,118.3,-0.3,1.4
09/09/2019,118.3,-0.3,1.4
09/10/2019,118.3,-0.3,1.4
09/11/2019,118.3,-0.3,1.4
09/12/2019,118.3,-0.3,1.4
09/13/2019,118.3,-0.3,1.4
09/14/2019,118.3,-0.3,1.4
09/15/2019,118.3,-0.3,1.4
09/16/2019,118.3,-0.3,1.4
09/17/2019,118.3,-0.3,1.4
09/18/2019,118.3,-0.3,1.4
09/19/2019,118.3,-0.3,1.4
09/20/2019,118.3,-0.3,1.4
09/21/2019,118.3,-0.3,1.4
09/22/2019,118.3,-0.3,1.4
09/23/2019,118.3,-0.3,1.4
09/24/2019,118.3,-0.3,1.4
09/25/2019,118.3,-0.3,1.4
09/26/2019,118.3,-0.3,1.4
09/27/2019,118.3,-0.3,1.4
09/28/2019,118.3,-0.3,1.4
09/29/2019,118.3,-0.3,1.4
09/30/2019,118.3,-0.3,1.4
10/01/2019,118.8,0.4,1.1
10/02/2019,118.8,0.4,1.1
10/03/2019,118.8,0.4,1.1
10/04/2019,118.8,0.4,1.1
10/05/2019,118.8,0.4,1.1
10/06/2019,118.8,0.4,1.1
10/07/2019,118.8,0.4,1.1
10/08/2019,118.8,0.4,1.1
10/09/2019,118.8,0.4,1.1
10/10/2019,118.8,0.4,1.1
10/11/2019,118.8,0.4,1.1
10/12/2019,118.8,0.4,1.1
10/13/2019,118.8,0.4,1.1
10/14/2019,118.8,0.4,1.1
10/15/2019,118.8,0.4,1.1
10/16/2019,118.8,0.4,1.1
10/17/2019,118.8,0.4,1.1
10/18/2019,118.8,0.4,1.1
10/19/2019,118.8,0.4,1.1
10/20/2019,118.8,0.4,1.1
10/21/2019,118.8,0.4,1.1
10/22/2019,118.8,0.4,1.1
10/23/2019,118.8,0.4,1.1
10/24/2019,118.8,0.4,1.1
10/25/2019,118.8,0.4,1.1
10/26/2019,118.8,0.4,1.1
10/27/2019,118.8,0.4,1.1
10/28/2019,118.8,0.4,1.1
10/29/2019,118.8,0.4,1.1
10/30/2019,118.8,0.4,1.1
10/31/2019,118.8,0.4,1.1
11/01/2019,118.6,-0.2,1.0
11/02/2019,118.6,-0.2,1.0
11/03/2019,118.6,-0.2,1.0
11/04/2019,118.6,-0.2,1.0
11/05/2019,118.6,-0.2,1.0
11/06/2019,118.6,-0.2,1.0
11/07/2019,118.6,-0.2,1.0
11/08/2019,118.6,-0.2,1.0
11/09/2019,118.6,-0.2,1.0
11/10/2019,118.6,-0.2,1.0
11/11/2019,118.6,-0.2,1.0
11/12/2019,118.6,-0.2,1.0
11/13/2019,118.6,-0.2,1.0
11/14/2019,118.6,-0.2,1.0
11/15/2019,118.6,-0.2,1.0
11/16/2019,118.6,-0.2,1.0
11/17/2019,118.6,-0.2,1.0
11/18/2019,118.6,-0.2,1.0
11/19/2019,118.6,-0.2,1.0
11/20/2019,118.6,-0.2,1.0
11/21/2019,118.6,-0.2,1.0
11/22/2019,118.6,-0.2,1.0
11/23/2019,118.6,-0.2,1.0
11/24/2019,118.6,-0.2,1.0
11/25/2019,118.6,-0.2,1.0
11/26/2019,118.6,-0.2,1.0
11/27/2019,118.6,-0.2,1.0
11/28/2019,118.6,-0.2,1.0
11/29/2019,118.6,-0.2,1.0
11/30/2019,118.6,-0.2,1.0
12/01/2019,119.0,0.3,1.4
12/02/2019,119.0,0.3,1.4
12/03/2019,119.0,0.3,1.4
12/04/2019,119.0,0.3,1.4
12/05/2019,119.0,0.3,1.4
12/06/2019,119.0,0.3,1.4
12/07/2019,119.0,0.3,1.4
12/08/2019,119.0,0.3,1.4
12/09/2019,119.0,0.3,1.4
12/10/2019,119.0,0.3,1.4
12/11/2019,119.0,0.3,1.4
12/12/2019,119.0,0.3,1.4
12/13/2019,119.0,0.3,1.4
12/14/2019,119.0,0.3,1.4
12/15/2019,119.0,0.3,1.4
12/16/2019,119.0,0.3,1.4
12/17/2019,119.0,0.3,1.4
12/18/2019,119.0,0.3,1.4
12/19/2019,119.0,0.3,1.4
12/20/2019,119.0,0.3,1.4
12/21/2019,119.0,0.3,1.4
12/22/2019,119.0,0.3,1.4
12/23/2019,119.0,0.3,1.4
12/24/2019,119.0,0.3,1.4
12/25/2019,119.0,0.3,1.4
12/26/2019,119.0,0.3,1.4
12/27/2019,119.0,0.3,1.4
12/28/2019,119.0,0.3,1.4
12/29/2019,119.0,0.3,1.4
12/30/2019,119.0,0.3,1.4
12/31/2019,119.0,0.3,1.4
01/01/2020,119.2,0.2,1.9
01/02/2020,119.2,0.2,1.9
01/03/2020,119.2,0.2,1.9
01/04/2020,119.2,0.2,1.9
01/05/2020,119.2,0.2,1.9
01/06/2020,119.2,0.2,1.9
01/07/2020,119.2,0.2,1.9
01/08/2020,119.2,0.2,1.9
01/09/2020,119.2,0.2,1.9
01/10/2020,119.2,0.2,1.9
01/11/2020,119.2,0.2,1.9
01/12/2020,119.2,0.2,1.9
01/13/2020,119.2,0.2,1.9
01/14/2020,119.2,0.2,1.9
01/15/2020,119.2,0.2,1.9
01/16/2020,119.2,0.2,1.9
01/17/2020,119.2,0.2,1.9
01/18/2020,119.2,0.2,1.9
01/19/2020,119.2,0.2,1.9
01/20/2020,119.2,0.2,1.9
01/21/2020,119.2,0.2,1.9
01/22/2020,119.2,0.2,1.9
01/23/2020,119.2,0.2,1.9
01/24/2020,119.2,0.2,1.9
01/25/2020,119.2,0.2,1.9
01/26/2020,119.2,0.2,1.9
01/27/2020,119.2,0.2,1.9
01/28/2020,119.2,0.2,1.9
01/29/2020,119.2,0.2,1.9
01/30/2020,119.2,0.2,1.9
01/31/2020,119.2,0.2,1.9
02/01/2020,118.6,-0.5,1.2
02/02/2020,118.6,-0.5,1.2
02/03/2020,118.6,-0.5,1.2
02/04/2020,118.6,-0.5,1.2
02/05/2020,118.6,-0.5,1.2
02/06/2020,118.6,-0.5,1.2
02/07/2020,118.6,-0.5,1.2
02/08/2020,118.6,-0.5,1.2
02/09/2020,118.6,-0.5,1.2
02/10/2020,118.6,-0.5,1.2
02/11/2020,118.6,-0.5,1.2
02/12/2020,118.6,-0.5,1.2
02/13/2020,118.6,-0.5,1.2
02/14/2020,118.6,-0.5,1.2
02/15/2020,118.6,-0.5,1.2
02/16/2020,118.6,-0.5,1.2
02/17/2020,118.6,-0.5,1.2
02/18/2020,118.6,-0.5,1.2
02/19/2020,118.6,-0.5,1.2
02/20/2020,118.6,-0.5,1.2
02/21/2020,118.6,-0.5,1.2
02/22/2020,118.6,-0.5,1.2
02/23/2020,118.6,-0.5,1.2
02/24/2020,118.6,-0.5,1.2
02/25/2020,118.6,-0.5,1.2
02/26/2020,118.6,-0.5,1.2
02/27/2020,118.6,-0.5,1.2
02/28/2020,118.6,-0.5,1.2
02/29/2020,118.6,-0.5,1.2
03/01/2020,118.0,-0.5,0.3
03/02/2020,118.0,-0.5,0.3
03/03/2020,118.0,-0.5,0.3
03/04/2020,118.0,-0.5,0.3
03/05/2020,118.0,-0.5,0.3
03/06/2020,118.0,-0.5,0.3
03/07/2020,118.0,-0.5,0.3
03/08/2020,118.0,-0.5,0.3
03/09/2020,118.0,-0.5,0.3
03/10/2020,118.0,-0.5,0.3
03/11/2020,118.0,-0.5,0.3
03/12/2020,118.0,-0.5,0.3
03/13/2020,118.0,-0.5,0.3
03/14/2020,118.0,-0.5,0.3
03/15/2020,118.0,-0.5,0.3
03/16/2020,118.0,-0.5,0.3
03/17/2020,118.0,-0.5,0.3
03/18/2020,118.0,-0.5,0.3
03/19/2020,118.0,-0.5,0.3
03/20/2020,118.0,-0.5,0.3
03/21/2020,118.0,-0.5,0.3
03/22/2020,118.0,-0.5,0.3
03/23/2020,118.0,-0.5,0.3
03/24/2020,118.0,-0.5,0.3
03/25/2020,118.0,-0.5,0.3
03/26/2020,118.0,-0.5,0.3
03/27/2020,118.0,-0.5,0.3
03/28/2020,118.0,-0.5,0.3
03/29/2020,118.0,-0.5,0.3
03/30/2020,118.0,-0.5,0.3
03/31/2020,118.0,-0.5,0.3
04/01/2020,116.6,-1.2,-1.4
04/02/2020,116.6,-1.2,-1.4
04/03/2020,116.6,-1.2,-1.4
04/04/2020,116.6,-1.2,-1.4
04/05/2020,116.6,-1.2,-1.4
04/06/2020,116.6,-1.2,-1.4
04/07/2020,116.6,-1.2,-1.4
04/08/2020,116.6,-1.2,-1.4
04/09/2020,116.6,-1.2,-1.4
04/10/2020,116.6,-1.2,-1.4
04/11/2020,116.6,-1.2,-1.4
04/12/2020,116.6,-1.2,-1.4
04/13/2020,116.6,-1.2,-1.4
04/14/2020,116.6,-1.2,-1.4
04/15/2020,116.6,-1.2,-1.4
04/16/2020,116.6,-1.2,-1.4
04/17/2020,116.6,-1.2,-1.4
04/18/2020,116.6,-1.2,-1.4
04/19/2020,116.6,-1.2,-1.4
04/20/2020,116.6,-1.2,-1.4
04/21/2020,116.6,-1.2,-1.4
04/22/2020,116.6,-1.2,-1.4
04/23/2020,116.6,-1.2,-1.4
04/24/2020,116.6,-1.2,-1.4
04/25/2020,116.6,-1.2,-1.4
04/26/2020,116.6,-1.2,-1.4
04/27/2020,116.6,-1.2,-1.4
04/28/2020,116.6,-1.2,-1.4
04/29/2020,116.6,-1.2,-1.4
04/30/2020,116.6,-1.2,-1.4
05/01/2020,117.2,0.5,-0.9
05/02/2020,117.2,0.5,-0.9
05/03/2020,117.2,0.5,-0.9
05/04/2020,117.2,0.5,-0.9
05/05/2020,117.2,0.5,-0.9
05/06/2020,117.2,0.5,-0.9
05/07/2020,117.2,0.5,-0.9
05/08/2020,117.2,0.5,-0.9
05/09/2020,117.2,0.5,-0.9
05/10/2020,117.2,0.5,-0.9
05/11/2020,117.2,0.5,-0.9
05/12/2020,117.2,0.5,-0.9
05/13/2020,117.2,0.5,-0.9
05/14/2020,117.2,0.5,-0.9
05/15/2020,117.2,0.5,-0.9
05/16/2020,117.2,0.5,-0.9
05/17/2020,117.2,0.5,-0.9
05/18/2020,117.2,0.5,-0.9
05/19/2020,117.2,0.5,-0.9
05/20/2020,117.2,0.5,-0.9
05/21/2020,117.2,0.5,-0.9
05/22/2020,117.2,0.5,-0.9
05/23/2020,117.2,0.5,-0.9
05/24/2020,117.2,0.5,-0.9
05/25/2020,117.2,0.5,-0.9
05/26/2020,117.2,0.5,-0.9
05/27/2020,117.2,0.5,-0.9
05/28/2020,117.2,0.5,-0.9
05/29/2020,117.2,0.5,-0.9
05/30/2020,117.2,0.5,-0.9
05/31/2020,117.2,0.5,-0.9
06/01/2020,117.5,0.3,-0.6
06/02/2020,117.5,0.3,-0.6
06/03/2020,117.5,0.3,-0.6
06/04/2020,117.5,0.3,-0.6
06/05/2020,117.5,0.3,-0.6
06/06/2020,117.5,0.3,-0.6
06/07/2020,117.5,0.3,-0.6
06/08/2020,117.5,0.3,-0.6
06/09/2020,117.5,0.3,-0.6
06/10/2020,117.5,0.3,-0.6
06/11/2020,117.5,0.3,-0.6
06/12/2020,117.5,0.3,-0.6
06/13/2020,117.5,0.3,-0.6
06/14/2020,117.5,0.3,-0.6
06/15/2020,117.5,0.3,-0.6
06/16/2020,117.5,0.3,-0.6
06/17/2020,117.5,0.3,-0.6
06/18/2020,117.5,0.3,-0.6
06/19/2020,117.5,0.3,-0.6
06/20/2020,117.5,0.3,-0.6
06/21/2020,117.5,0.3,-0.6
06/22/2020,117.5,0.3,-0.6
06/23/2020,117.5,0.3,-0.6
06/24/2020,117.5,0.3,-0.6
06/25/2020,117.5,0.3,-0.6
06/26/2020,117.5,0.3,-0.6
06/27/2020,117.5,0.3,-0.6
06/28/2020,117.5,0.3,-0.6
06/29/2020,117.5,0.3,-0.6
06/30/2020,117.5,0.3,-0.6
07/01/2020,118.2,0.6,-0.3
07/02/2020,118.2,0.6,-0.3
07/03/2020,118.2,0.6,-0.3
07/04/2020,118.2,0.6,-0.3
07/05/2020,118.2,0.6,-0.3
07/06/2020,118.2,0.6,-0.3
07/07/2020,118.2,0.6,-0.3
07/08/2020,118.2,0.6,-0.3
07/09/2020,118.2,0.6,-0.3
07/10/2020,118.2,0.6,-0.3
07/11/2020,118.2,0.6,-0.3
07/12/2020,118.2,0.6,-0.3
07/13/2020,118.2,0.6,-0.3
07/14/2020,118.2,0.6,-0.3
07/15/2020,118.2,0.6,-0.3
07/16/2020,118.2,0.6,-0.3
07/17/2020,118.2,0.6,-0.3
07/18/2020,118.2,0.6,-0.3
07/19/2020,118.2,0.6,-0.3
07/20/2020,118.2,0.6,-0.3
07/21/2020,118.2,0.6,-0.3
07/22/2020,118.2,0.6,-0.3
07/23/2020,118.2,0.6,-0.3
07/24/2020,118.2,0.6,-0.3
07/25/2020,118.2,0.6,-0.3
07/26/2020,118.2,0.6,-0.3
07/27/2020,118.2,0.6,-0.3
07/28/2020,118.2,0.6,-0.3
07/29/2020,118.2,0.6,-0.3
07/30/2020,118.2,0.6,-0.3
07/31/2020,118.2,0.6,-0.3
08/01/2020,118.4,0.2,-0.2
08/02/2020,118.4,0.2,-0.2
08/03/2020,118.4,0.2,-0.2
08/04/2020,118.4,0.2,-0.2
08/05/2020,118.4,0.2,-0.2
08/06/2020,118.4,0.2,-0.2
08/07/2020,118.4,0.2,-0.2
08/08/2020,118.4,0.2,-0.2
08/09/2020,118.4,0.2,-0.2
08/10/2020,118.4,0.2,-0.2
08/11/2020,118.4,0.2,-0.2
08/12/2020,118.4,0.2,-0.2
08/13/2020,118.4,0.2,-0.2
08/14/2020,118.4,0.2,-0.2
08/15/2020,118.4,0.2,-0.2
08/16/2020,118.4,0.2,-0.2
08/17/2020,118.4,0.2,-0.2
08/18/2020,118.4,0.2,-0.2
08/19/2020,118.4,0.2,-0.2
08/20/2020,118.4,0.2,-0.2
08/21/2020,118.4,0.2,-0.2
08/22/2020,118.4,0.2,-0.2
08/23/2020,118.4,0.2,-0.2
08/24/2020,118.4,0.2,-0.2
08/25/2020,118.4,0.2,-0.2
08/26/2020,118.4,0.2,-0.2
08/27/2020,118.4,0.2,-0.2
08/28/2020,118.4,0.2,-0.2
08/29/2020,118.4,0.2,-0.2
08/30/2020,118.4,0.2,-0.2
08/31/2020,118.4,0.2,-0.2
09/01/2020,118.8,0.3,0.4
09/02/2020,118.8,0.3,0.4
09/03/2020,118.8,0.3,0.4
09/04/2020,118.8,0.3,0.4
09/05/2020,118.8,0.3,0.4
09/06/2020,118.8,0.3,0.4
09/07/2020,118.8,0.3,0.4
09/08/2020,118.8,0.3,0.4
09/09/2020,118.8,0.3,0.4
09/10/2020,118.8,0.3,0.4
09/11/2020,118.8,0.3,0.4
09/12/2020,118.8,0.3,0.4
09/13/2020,118.8,0.3,0.4
09/14/2020,118.8,0.3,0.4
09/15/2020,118.8,0.3,0.4
09/16/2020,118.8,0.3,0.4
09/17/2020,118.8,0.3,0.4
09/18/2020,118.8,0.3,0.4
09/19/2020,118.8,0.3,0.4
09/20/2020,118.8,0.3,0.4
09/21/2020,118.8,0.3,0.4
09/22/2020,118.8,0.3,0.4
09/23/2020,118.8,0.3,0.4
09/24/2020,118.8,0.3,0.4
09/25/2020,118.8,0.3,0.4
09/26/2020,118.8,0.3,0.4
09/27/2020,118.8,0.3,0.4
09/28/2020,118.8,0.3,0.4
09/29/2020,118.8,0.3,0.4
09/30/2020,118.8,0.3,0.4
10/01/2020,119.4,0.5,0.5
10/02/2020,119.4,0.5,0.5
10/03/2020,119.4,0.5,0.5
10/04/2020,119.4,0.5,0.5
10/05/2020,119.4,0.5,0.5
10/06/2020,119.4,0.5,0.5
10/07/2020,119.4,0.5,0.5
10/08/2020,119.4,0.5,0.5
10/09/2020,119.4,0.5,0.5
10/10/2020,119.4,0.5,0.5
10/11/2020,119.4,0.5,0.5
10/12/2020,119.4,0.5,0.5
10/13/2020,119.4,0.5,0.5
10/14/2020,119.4,0.5,0.5
10/15/2020,119.4,0.5,0.5
10/16/2020,119.4,0.5,0.5
10/17/2020,119.4,0.5,0.5
10/18/2020,119.4,0.5,0.5
10/19/2020,119.4,0.5,0.5
10/20/2020,119.4,0.5,0.5
10/21/2020,119.4,0.5,0.5
10/22/2020,119.4,0.5,0.5
10/23/2020,119.4,0.5,0.5
10/24/2020,119.4,0.5,0.5
10/25/2020,119.4,0.5,0.5
10/26/2020,119.4,0.5,0.5
10/27/2020,119.4,0.5,0.5
10/28/2020,119.4,0.5,0.5
10/29/2020,119.4,0.5,0.5
10/30/2020,119.4,0.5,0.5
10/31/2020,119.4,0.5,0.5
11/01/2020,119.5,0.1,0.8
11/02/2020,119.5,0.1,0.8
11/03/2020,119.5,0.1,0.8
11/04/2020,119.5,0.1,0.8
11/05/2020,119.5,0.1,0.8
11/06/2020,119.5,0.1,0.8
11/07/2020,119.5,0.1,0.8
11/08/2020,119.5,0.1,0.8
11/09/2020,119.5,0.1,0.8
11/10/2020,119.5,0.1,0.8
11/11/2020,119.5,0.1,0.8
11/12/2020,119.5,0.1,0.8
11/13/2020,119.5,0.1,0.8
11/14/2020,119.5,0.1,0.8
11/15/2020,119.5,0.1,0.8
11/16/2020,119.5,0.1,0.8
11/17/2020,119.5,0.1,0.8
11/18/2020,119.5,0.1,0.8
11/19/2020,119.5,0.1,0.8
11/20/2020,119.5,0.1,0.8
11/21/2020,119.5,0.1,0.8
11/22/2020,119.5,0.1,0.8
11/23/2020,119.5,0.1,0.8
11/24/2020,119.5,0.1,0.8
11/25/2020,119.5,0.1,0.8
11/26/2020,119.5,0.1,0.8
11/27/2020,119.5,0.1,0.8
11/28/2020,119.5,0.1,0.8
11/29/2020,119.5,0.1,0.8
11/30/2020,119.5,0.1,0.8
12/01/2020,120.0,0.4,0.8
12/02/2020,120.0,0.4,0.8
12/03/2020,120.0,0.4,0.8
12/04/2020,120.0,0.4,0.8
12/05/2020,120.0,0.4,0.8
12/06/2020,120.0,0.4,0.8
12/07/2020,120.0,0.4,0.8
12/08/2020,120.0,0.4,0.8
12/09/2020,120.0,0.4,0.8
12/10/2020,120.0,0.4,0.8
12/11/2020,120.0,0.4,0.8
12/12/2020,120.0,0.4,0.8
12/13/2020,120.0,0.4,0.8
12/14/2020,120.0,0.4,0.8
12/15/2020,120.0,0.4,0.8
12/16/2020,120.0,0.4,0.8
12/17/2020,120.0,0.4,0.8
12/18/2020,120.0,0.4,0.8
12/19/2020,120.0,0.4,0.8
12/20/2020,120.0,0.4,0.8
12/21/2020,120.0,0.4,0.8
12/22/2020,120.0,0.4,0.8
12/23/2020,120.0,0.4,0.8
12/24/2020,120.0,0.4,0.8
12/25/2020,120.0,0.4,0.8
12/26/2020,120.0,0.4,0.8
12/27/2020,120.0,0.4,0.8
12/28/2020,120.0,0.4,0.8
12/29/2020,120.0,0.4,0.8
12/30/2020,120.0,0.4,0.8
12/31/2020,120.0,0.4,0.8
01/01/2021,121.2,1.0,1.7
01/02/2021,121.2,1.0,1.7
01/03/2021,121.2,1.0,1.7
01/04/2021,121.2,1.0,1.7
01/05/2021,121.2,1.0,1.7
01/06/2021,121.2,1.0,1.7
01/07/2021,121.2,1.0,1.7
01/08/2021,121.2,1.0,1.7
01/09/2021,121.2,1.0,1.7
01/10/2021,121.2,1.0,1.7
01/11/2021,121.2,1.0,1.7
01/12/2021,121.2,1.0,1.7
01/13/2021,121.2,1.0,1.7
01/14/2021,121.2,1.0,1.7
01/15/2021,121.2,1.0,1.7
01/16/2021,121.2,1.0,1.7
01/17/2021,121.2,1.0,1.7
01/18/2021,121.2,1.0,1.7
01/19/2021,121.2,1.0,1.7
01/20/2021,121.2,1.0,1.7
01/21/2021,121.2,1.0,1.7
01/22/2021,121.2,1.0,1.7
01/23/2021,121.2,1.0,1.7
01/24/2021,121.2,1.0,1.7
01/25/2021,121.2,1.0,1.7
01/26/2021,121.2,1.0,1.7
01/27/2021,121.2,1.0,1.7
01/28/2021,121.2,1.0,1.7
01/29/2021,121.2,1.0,1.7
01/30/2021,121.2,1.0,1.7
01/31/2021,121.2,1.0,1.7
02/01/2021,122.0,0.7,2.9
02/02/2021,122.0,0.7,2.9
02/03/2021,122.0,0.7,2.9
02/04/2021,122.0,0.7,2.9
02/05/2021,122.0,0.7,2.9
02/06/2021,122.0,0.7,2.9
02/07/2021,122.0,0.7,2.9
02/08/2021,122.0,0.7,2.9
02/09/2021,122.0,0.7,2.9
02/10/2021,122.0,0.7,2.9
02/11/2021,122.0,0.7,2.9
02/12/2021,122.0,0.7,2.9
02/13/2021,122.0,0.7,2.9
02/14/2021,122.0,0.7,2.9
02/15/2021,122.0,0.7,2.9
02/16/2021,122.0,0.7,2.9
02/17/2021,122.0,0.7,2.9
02/18/2021,122.0,0.7,2.9
02/19/2021,122.0,0.7,2.9
02/20/2021,122.0,0.7,2.9
02/21/2021,122.0,0.7,2.9
02/22/2021,122.0,0.7,2.9
02/23/2021,122.0,0.7,2.9
02/24/2021,122.0,0.7,2.9
02/25/2021,122.0,0.7,2.9
02/26/2021,122.0,0.7,2.9
02/27/2021,122.0,0.7,2.9
02/28/2021,122.0,0.7,2.9
03/01/2021,122.8,0.7,4.1
03/02/2021,122.8,0.7,4.1
03/03/2021,122.8,0.7,4.1
03/04/2021,122.8,0.7,4.1
03/05/2021,122.8,0.7,4.1
03/06/2021,122.8,0.7,4.1
03/07/2021,122.8,0.7,4.1
03/08/2021,122.8,0.7,4.1
03/09/2021,122.8,0.7,4.1
03/10/2021,122.8,0.7,4.1
03/11/2021,122.8,0.7,4.1
03/12/2021,122.8,0.7,4.1
03/13/2021,122.8,0.7,4.1
03/14/2021,122.8,0.7,4.1
03/15/2021,122.8,0.7,4.1
03/16/2021,122.8,0.7,4.1
03/17/2021,122.8,0.7,4.1
03/18/2021,122.8,0.7,4.1
03/19/2021,122.8,0.7,4.1
03/20/2021,122.8,0.7,4.1
03/21/2021,122.8,0.7,4.1
03/22/2021,122.8,0.7,4.1
03/23/2021,122.8,0.7,4.1
03/24/2021,122.8,0.7,4.1
03/25/2021,122.8,0.7,4.1
03/26/2021,122.8,0.7,4.1
03/27/2021,122.8,0.7,4.1
03/28/2021,122.8,0.7,4.1
03/29/2021,122.8,0.7,4.1
03/30/2021,122.8,0.7,4.1
03/31/2021,122.8,0.7,4.1
04/01/2021,124.1,1.1,6.4
04/02/2021,124.1,1.1,6.4
04/03/2021,124.1,1.1,6.4
04/04/2021,124.1,1.1,6.4
04/05/2021,124.1,1.1,6.4
04/06/2021,124.1,1.1,6.4
04/07/2021,124.1,1.1,6.4
04/08/2021,124.1,1.1,6.4
04/09/2021,124.1,1.1,6.4
04/10/2021,124.1,1.1,6.4
04/11/2021,124.1,1.1,6.4
04/12/2021,124.1,1.1,6.4
04/13/2021,124.1,1.1,6.4
04/14/2021,124.1,1.1,6.4
04/15/2021,124.1,1.1,6.4
04/16/2021,124.1,1.1,6.4
04/17/2021,124.1,1.1,6.4
04/18/2021,124.1,1.1,6.4
04/19/2021,124.1,1.1,6.4
04/20/2021,124.1,1.1,6.4
04/21/2021,124.1,1.1,6.4
04/22/2021,124.1,1.1,6.4
04/23/2021,124.1,1.1,6.4
04/24/2021,124.1,1.1,6.4
04/25/2021,124.1,1.1,6.4
04/26/2021,124.1,1.1,6.4
04/27/2021,124.1,1.1,6.4
04/28/2021,124.1,1.1,6.4
04/29/2021,124.1,1.1,6.4
04/30/2021,124.1,1.1,6.4
05/01/2021,125.3,1.0,6.9
05/02/2021,125.3,1.0,6.9
05/03/2021,125.3,1.0,6.9
05/04/2021,125.3,1.0,6.9
05/05/2021,125.3,1.0,6.9
05/06/2021,125.3,1.0,6.9
05/07/2021,125.3,1.0,6.9
05/08/2021,125.3,1.0,6.9
05/09/2021,125.3,1.0,6.9
05/10/2021,125.3,1.0,6.9
05/11/2021,125.3,1.0,6.9
05/12/2021,125.3,1.0,6.9
05/13/2021,125.3,1.0,6.9
05/14/2021,125.3,1.0,6.9
05/15/2021,125.3,1.0,6.9
05/16/2021,125.3,1.0,6.9
05/17/2021,125.3,1.0,6.9
05/18/2021,125.3,1.0,6.9
05/19/2021,125.3,1.0,6.9
05/20/2021,125.3,1.0,6.9
05/21/2021,125.3,1.0,6.9
05/22/2021,125.3,1.0,6.9
05/23/2021,125.3,1.0,6.9
05/24/2021,125.3,1.0,6.9
05/25/2021,125.3,1.0,6.9
05/26/2021,125.3,1.0,6.9
05/27/2021,125.3,1.0,6.9
05/28/2021,125.3,1.0,6.9
05/29/2021,125.3,1.0,6.9
05/30/2021,125.3,1.0,6.9
05/31/2021,125.3,1.0,6.9
06/01/2021,126.2,0.7,7.4
06/02/2021,126.2,0.7,7.4
06/03/2021,126.2,0.7,7.4
06/04/2021,126.2,0.7,7.4
06/05/2021,126.2,0.7,7.4
06/06/2021,126.2,0.7,7.4
06/07/2021,126.2,0.7,7.4
06/08/2021,126.2,0.7,7.4
06/09/2021,126.2,0.7,7.4
06/10/2021,126.2,0.7,7.4
06/11/2021,126.2,0.7,7.4
06/12/2021,126.2,0.7,7.4
06/13/2021,126.2,0.7,7.4
06/14/2021,126.2,0.7,7.4
06/15/2021,126.2,0.7,7.4
06/16/2021,126.2,0.7,7.4
06/17/2021,126.2,0.7,7.4
06/18/2021,126.2,0.7,7.4
06/19/2021,126.2,0.7,7.4
06/20/2021,126.2,0.7,7.4
06/21/2021,126.2,0.7,7.4
06/22/2021,126.2,0.7,7.4
06/23/2021,126.2,0.7,7.4
06/24/2021,126.2,0.7,7.4
06/25/2021,126.2,0.7,7.4
06/26/2021,126.2,0.7,7.4
06/27/2021,126.2,0.7,7.4
06/28/2021,126.2,0.7,7.4
06/29/2021,126.2,0.7,7.4
06/30/2021,126.2,0.7,7.4
07/01/2021,127.484,1.0,7.9
07/02/2021,127.484,1.0,7.9
07/03/2021,127.484,1.0,7.9
07/04/2021,127.484,1.0,7.9
07/05/2021,127.484,1.0,7.9
07/06/2021,127.484,1.0,7.9
07/07/2021,127.484,1.0,7.9
07/08/2021,127.484,1.0,7.9
07/09/2021,127.484,1.0,7.9
07/10/2021,127.484,1.0,7.9
07/11/2021,127.484,1.0,7.9
07/12/2021,127.484,1.0,7.9
07/13/2021,127.484,1.0,7.9
